University Name,City,Category,Website,Website Domain,Confidence,Source
Kerala Law Academy Law College,Trivandrum,Law Colleges,https://thekeralalawacademy.in/,thekeralalawacademy.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Markaz Law College,Kozhikode,Law Colleges,https://www.markazlawcollege.com/,www.markazlawcollege.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
"School of Legal Studies, Kannur University Thalassery Campus",Thalassery,Law Colleges,https://www.kannuruniversity.ac.in/en/academics/campus/all-departments/department-of-law/,www.kannuruniversity.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Sree Narayana Guru College of Legal Studies,Kollam,Law Colleges,https://sngcls.in/,sngcls.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Albertian Institute of Management,Kochi,Business Schools,https://aim.edu.in/,aim.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Allama Iqbal Institute of Management,Thiruvananthapuram,Business Schools,https://aiim.net.in/,aiim.net.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Amrita School Of Business,Kochi,Business Schools,https://www.amrita.edu/school/business/kochi/,www.amrita.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Asian School of Business,Thiruvananthapuram,Business Schools,https://www.asb.ac.in/,www.asb.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Berchmans Institute of Management Studies,Changanassery,Business Schools,https://sbmba.in/,sbmba.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Bhavans Royal Institute Of Management,Kochi,Business Schools,https://www.brim.ac.in/,www.brim.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
DCSMAT Business School,Kottayam,Business Schools,https://dcschool.net/,dcschool.net,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Farook Institute of Management Studies,Calicut,Business Schools,https://www.fims.ac.in/,www.fims.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
IIITM-K,Trivandrum,Business Schools,https://www.iiitmk.ac.in/,www.iiitmk.ac.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Kerala
IIM Kochi,Kochi,Business Schools,https://www.iimk.ac.in/kochi/,www.iimk.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Ibis Academy of Higher Education,Kochi,Business Schools,https://ibisacademy.in/,ibisacademy.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Indian Institute of Logistics,Kochi,Business Schools,https://iil.edu.in/,iil.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
LEAD College of Management,Palakkad,Business Schools,https://lead.ac.in/,lead.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Marian International Institute of Management,Idukki,Business Schools,https://mim.mariancollege.org/,mim.mariancollege.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Marthoma College of Management and Technology,Ernakulam,Business Schools,https://www.mcmat.edu.in/,www.mcmat.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Rajagiri Centre for Business Studies,Kochi,Business Schools,https://rcbs.rajagiri.edu/,rcbs.rajagiri.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
SCM Hub International Logistics Business School,Kochi,Business Schools,https://scmhub.com/,scmhub.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
School of Communication and Management Studies,Kochi,Business Schools,https://scms.edu.in/,scms.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
TKM Institute of Management,Kollam,Business Schools,https://www.tkmim.ac.in/,www.tkmim.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Travancore Business Academy,Kollam,Business Schools,,,low,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Vidya Bharathi Institute Of Management And Technology,Kochi,Business Schools,https://vidya.ac.in/,vidya.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Xavier Institute of Management and Entrepreneurship,Kochi,Business Schools,https://www.ximekochi.org/,www.ximekochi.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Institute of Hotel Management and Catering Technology,Kovalam,Hotel Management Colleges,https://www.ihmctkovalam.ac.in/,www.ihmctkovalam.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Munnar Catering College,Munnar,Hotel Management Colleges,https://munnarcateringcollege.edu.in/,munnarcateringcollege.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Naipunnya School Of Hotel Management,Cherthala,Hotel Management Colleges,https://www.naipunnyacollege.ac.in/,www.naipunnyacollege.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Asian School of Architecture & Design Innovation,Ernakulam,Architecture Colleges,https://www.asadi.edu.in/,www.asadi.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
"College of Architecture, Thiruvananthapuram",Thiruvananthapuram,Architecture Colleges,https://cat.edu.in/,cat.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Atrium School Of Design,Malappuram,Design Institutes,https://www.atriumschoolofdesign.com/,www.atriumschoolofdesign.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Cindrebay,Kochi,Design Institutes,https://www.cindrebay.com/,www.cindrebay.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Creative Hut Institute of Photography,Kottayam,Design Institutes,https://www.creativehut.org/,www.creativehut.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Irohub Infotech,Kochi,Design Institutes,https://www.irohub.com/,www.irohub.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Kerala State Institute of Design,Kollam,Design Institutes,https://ksid.ac.in/,ksid.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Terrafirm Global Academy,Kochi,Design Institutes,https://terrafirm.in/,terrafirm.in,low,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Euro Tech Maritime Academy,Kochi,Maritime Institutions,https://eurotechmaritime.org/,eurotechmaritime.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
A.M. College of Pharmacy,Kollam,Pharmacy Colleges,https://www.amcp.in,www.amcp.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Academy of Pharmaceutical Sciences Pariyaram Medical College,Kannur,Pharmacy Colleges,https://www.mcpariyaram.com,www.mcpariyaram.com,medium,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Alshifa College of Pharmacy,Malappuram,Pharmacy Colleges,https://www.alshifacollegeofpharmacy.ac.in,www.alshifacollegeofpharmacy.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Amrita School of Pharmacy,Kochi,Pharmacy Colleges,https://www.amrita.edu/school/pharmacy/,www.amrita.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
"College of Pharmaceutical Science, Thiruvananthapuram",Thiruvananthapuram,Pharmacy Colleges,https://tmc.kerala.gov.in/,tmc.kerala.gov.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Crescent B.Pharm College,Kannur,Pharmacy Colleges,https://ccops.edu.in,ccops.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
"Department of Pharmaceutical Sciences, Mahatma Gandhi University",Kottayam,Pharmacy Colleges,https://mgupharma.edu.in/,mgupharma.edu.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Devaki Amma Memorial College of Pharmacy,Malappuram,Pharmacy Colleges,https://damcop.com,damcop.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
ELIMS College of Pharmacy,Thrissur,Pharmacy Colleges,https://elimspharmacycollege.com/,elimspharmacycollege.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Ezhuthachan National Academy Pharmacy,Thiruvananthapuram,Pharmacy Colleges,http://enapc.ac.in,enapc.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Fathima College of Pharmacy,Kollam,Pharmacy Colleges,https://www.fcpkollam.com,www.fcpkollam.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Grace College of Pharmacy,Palakkad,Pharmacy Colleges,https://www.gracecollegeofpharmacy.com,www.gracecollegeofpharmacy.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Hindustan College of Pharmacy,Kottayam,Pharmacy Colleges,https://www.hindustancp.com/,www.hindustancp.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
JDT Islam College of Pharmacy,Kozhikode,Pharmacy Colleges,https://jdtpharmacy.org,jdtpharmacy.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
KTN College of Pharmacy,Palakkad,Pharmacy Colleges,https://ktncollegeofpharmacy.net/,ktncollegeofpharmacy.net,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Karuna College of Pharmacy,Palakkad,Pharmacy Colleges,https://www.karunacollegeofpharmacy.org,www.karunacollegeofpharmacy.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Malik Dinar College of Pharmacy,Kasaragod,Pharmacy Colleges,https://malikdeenarpharmacy.com,malikdeenarpharmacy.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Mar Dioscorus College of Pharmacy,Thiruvananthapuram,Pharmacy Colleges,https://www.mardioscoruscollegeofpharmacy.org,www.mardioscoruscollegeofpharmacy.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Naserath College of Pharmacy,Thrissur,Pharmacy Colleges,https://www.nazarethpharmacycollege.edu.in,www.nazarethpharmacycollege.edu.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Nehru College of Pharmacy,Thrissur,Pharmacy Colleges,https://ncp.net.in,ncp.net.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Nirmala College of Pharmacy,Moovattupuzha,Pharmacy Colleges,https://nirmalacp.org,nirmalacp.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Pharmacy College of St James Medical Academy,Thrissur,Pharmacy Colleges,https://stjamespharmacycollege.in,stjamespharmacycollege.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Pushpagiri College of Pharmacy,Pathanamthitta,Pharmacy Colleges,https://pharmacycollege.pushpagiri.net,pharmacycollege.pushpagiri.net,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Sri Vidyadhiraja Pharmacy College,Thiruvananthapuram,Pharmacy Colleges,https://www.svrpc.in/,www.svrpc.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
St. Joseph's College of Pharmacy,Cherthala,Pharmacy Colleges,https://www.sjpharmacycollege.com/,www.sjpharmacycollege.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
The Dale View College of Pharmacy & Research Centre,Thiruvananthapuram,Pharmacy Colleges,https://daleviewcollege.com,daleviewcollege.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Al-azhar Training College,Thodupuzha,B.Ed Colleges,https://aatc.alazharthodupuzha.org/,aatc.alazharthodupuzha.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Ansar Training College for Women,Thrissur,B.Ed Colleges,https://www.ansartrainingcollege.com/,www.ansartrainingcollege.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Arafa Teacher Education,Thrissur,B.Ed Colleges,https://arafatrainingcollege.edu.in/,arafatrainingcollege.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Farook Training College,Calicut,B.Ed Colleges,https://farooktrainingcollege.ac.in/,farooktrainingcollege.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Indira Gandhi Training College,Kothamangalam,B.Ed Colleges,https://igtc.org.in/,igtc.org.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Kaviyattu College of Education,Thiruvananthapuram,B.Ed Colleges,https://www.kaviyattucte.com/,www.kaviyattucte.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Mar Baselious Paulose II Training College,Puthencruz,B.Ed Colleges,,,low,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Mar Osthatheos Training College,Thrissur,B.Ed Colleges,https://www.motctcr.org/,www.motctcr.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Mt Tabore Training College,Pathanapuram,B.Ed Colleges,https://www.mounttaborcollege.edu.in/,www.mounttaborcollege.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
"NSS Training College, Ottapalam",Ottapalam,B.Ed Colleges,https://nssce.org/,nssce.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
"NSS Training College, Pandalam",Pandalam,B.Ed Colleges,https://www.nsstcpdlm.org/,www.nsstcpdlm.org,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Sree Narayana Guru Kripa Trust BEd College,Thiruvananthapuram,B.Ed Colleges,https://www.sngkcollege.com/,www.sngkcollege.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
St. Gregorios Teachers Training College,Meenangadi,B.Ed Colleges,https://gregoriosmgdi.com/,gregoriosmgdi.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Titus II Teachers College,Thiruvalla,B.Ed Colleges,https://tituscollege.ac.in/,tituscollege.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Adi Institute Of Quality Engineers,Kochi,Private Colleges,https://adiinstitute.co.in/,adiinstitute.co.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Ahalia Health Heritage and Knowledge Village,Palakkad,Private Colleges,https://ahalia.in/,ahalia.in,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
Lancon Institute of Cyber Security,Vatakara,Private Colleges,,,low,wikipedia:List_of_institutions_of_higher_education_in_Kerala
V Institute,Kollam,Private Colleges,https://www.vinstitute1941.com/,www.vinstitute1941.com,high,wikipedia:List_of_institutions_of_higher_education_in_Kerala
