University Name,City,Category,Website,Website Domain,Confidence,Source
"Shanmugha Arts, Science, Technology and Research Academy",Thanjavur,Deemed Universities,https://www.sastra.edu/,www.sastra.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,Kancheepuram,Deemed Universities,https://kanchiuniv.ac.in/,kanchiuniv.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sri Ramachandra Institute of Higher Education and Research,Chennai,Deemed Universities,https://sriramachandra.edu/,sriramachandra.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
St. Peter's Institute of Higher Education and Research,Chennai,Deemed Universities,https://spiher.ac.in/,spiher.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
The Gandhigram Rural Institute,Dindigul,Deemed Universities,https://www.ruraluniv.ac.in/,www.ruraluniv.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology,Chennai,Deemed Universities,https://www.veltech.edu.in/,www.veltech.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Vellore Institute of Technology,Vellore,Deemed Universities,https://vit.ac.in/,vit.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Vels Institute of Science, Technology & Advanced Studies",Chennai,Deemed Universities,https://vistas.ac.in/,vistas.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Vinayaka Mission's Research Foundation,Salem,Deemed Universities,https://www.vmrfdu.edu.in/,www.vmrfdu.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Dhanalakshmi Srinivasan University,Tiruchirappalli,State Private Universities,https://www.dsuniversity.ac.in/,www.dsuniversity.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Jeppiaar University,Chennai,State Private Universities,https://jeppiaaruniversity.ac.in/,jeppiaaruniversity.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Joy University,Tirunelveli,State Private Universities,https://joyuniversity.edu.in/,joyuniversity.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
NMV University,Aruppukottai,State Private Universities,https://nmvuniversity.edu.in/,nmvuniversity.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sai University,Chennai,State Private Universities,https://www.saiuniversity.edu.in/,www.saiuniversity.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Shiv Nadar University,Kalavakkam,State Private Universities,https://www.snuchennai.edu.in/,www.snuchennai.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sri Venkateswaraa University,Thoothukudi,State Private Universities,https://svuniversity.ac.in/,svuniversity.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Agricultural College And Research Institute, Chettinad",Sivaganga,Agricultural Colleges,https://tnau.ac.in/site/acri-chettinad/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Agricultural College And Research Institute, Karur",Karur,Agricultural Colleges,https://tnau.ac.in/site/acri-karur/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Agricultural College And Research Institute, Keezhvelur",Nagapattinam,Agricultural Colleges,https://tnau.ac.in/site/acri-keezhvelur/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Agricultural College And Research Institute, Kudumiyanmalai",Pudukottai,Agricultural Colleges,https://tnau.ac.in/site/college-acri-kudumiyanmalai/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Agricultural College And Research Institute, Madurai",Madurai,Agricultural Colleges,https://tnau.ac.in/site/college-acrimadurai/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Agricultural College And Research Institute, Vazhavachanur",Tiruvannamalai,Agricultural Colleges,https://tnau.ac.in/site/college-vazhavachanur/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Agricultural Engineering College And Research Institute, Coimbatore",Coimbatore,Agricultural Colleges,https://tnau.ac.in/site/aecri-cbe/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Agricultural Engineering College And Research Institute, Kumulur",Tiruchirapalli,Agricultural Colleges,https://tnau.ac.in/site/aecri-kumulur/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Anbil Dharmalingam Agricultural College and Research Institute,Tiruchirapalli,Agricultural Colleges,https://tnau.ac.in/site/adcri-trichy/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Community Science College And Research Institute, Madurai",Madurai,Agricultural Colleges,https://tnau.ac.in/site/college-cscmadurai/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Dr. M S Swaminathan Agricultural College And Research Institute,Thanjavur,Agricultural Colleges,https://tnau.ac.in/site/college-thanjavur/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Forestry College And Research Institute, Mettupalayam",Coimbatore,Agricultural Colleges,https://tnau.ac.in/site/college-fcri-mettupalayam/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Horticultural College And Research Institute for Women, Navalur",Tiruchirapalli,Agricultural Colleges,https://tnau.ac.in/site/college-hrciw/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Horticultural College And Research Institute, Coimbatore",Coimbatore,Agricultural Colleges,https://tnau.ac.in/site/hcri-coimbatore/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Horticultural College And Research Institute, Paiyur",Krishnagiri,Agricultural Colleges,https://tnau.ac.in/site/hcri-paiyur/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Horticultural College And Research Institute, Periyakulam",Theni,Agricultural Colleges,https://tnau.ac.in/site/college-hcriperiyakulam/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"V.O Chidambaram Agricultural College And Research Institute, Killikulam",Tirunelveli,Agricultural Colleges,https://tnau.ac.in/site/college-acri-killikulam/,tnau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Government College of Engineering (IRTT), Erode",Erode,Engineering Colleges (Govt/Constituent),https://www.gcee.ac.in/,www.gcee.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Madras Institute of Technology,Chennai,Engineering Colleges (Govt/Constituent),https://www.mitindia.edu/,www.mitindia.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
University College of Engineering Kanchipuram,Kanchipuram,Engineering Colleges (Govt/Constituent),http://www.aucek.in/,www.aucek.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Ariyalur Medical College and Hospital,Ariyalur,Medical Colleges,https://gamcariyalur.ac.in,gamcariyalur.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Chengalpattu Medical College and Hospital,Chengalpattu,Medical Colleges,https://cmccpt.ac.in/,cmccpt.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Cuddalore Medical College and Hospital,Cuddalore,Medical Colleges,https://www.governmentmedicalcollegeandhospitalcuddaloredistrict.com,www.governmentmedicalcollegeandhospitalcuddaloredistrict.com,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Dharmapuri Medical College and Hospital,Dharmapuri,Medical Colleges,https://www.dmcdpi.ac.in/,www.dmcdpi.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Dindigul Medical College and Hospital,Dindigul,Medical Colleges,https://gmcdindigul.ac.in,gmcdindigul.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Erode Medical College and Hospital,Erode,Medical Colleges,https://gemch.ac.in,gemch.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Kallakurichi Medical College and Hospital,Kallakurichi,Medical Colleges,https://www.gmckallakurichi.ac.in,www.gmckallakurichi.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Karur Medical College and Hospital,Karur,Medical Colleges,https://karurgmc.ac.in/,karurgmc.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Krishnagiri Medical College and Hospital,Krishnagiri,Medical Colleges,https://gmckrishnagiri.ac.in,gmckrishnagiri.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Madurai Medical College and Rajaji Hospital,Madurai,Medical Colleges,https://www.maduraimedicalcollege.ac.in/,www.maduraimedicalcollege.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Medical College Omandurar,Chennai,Medical Colleges,https://gmcomu.ac.in/,gmcomu.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Mohan Kumaramangalam Medical College and Hospital,Salem,Medical Colleges,https://www.gmkmc.com/,www.gmkmc.com,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Nagapattinam Medical College and Hospital,Nagapattinam,Medical Colleges,https://www.gmcnagai.ac.in,www.gmcnagai.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Namakkal Medical College and Hospital,Namakkal,Medical Colleges,https://gmchnkl.ac.in,gmchnkl.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Ooty Medical College and Hospital,Nilgiris,Medical Colleges,https://gmchnilgiris.ac.in,gmchnilgiris.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Pudukkottai Medical College and Hospital,Pudukottai,Medical Colleges,https://gpmch.ac.in,gpmch.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Ramanathapuram Medical College and Hospital,Ramanathapuram,Medical Colleges,https://www.gmcramnad.tn.gov.in,www.gmcramnad.tn.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Sivagangai Medical College and Hospital,Sivagangai,Medical Colleges,https://gsmch.ac.in,gsmch.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Thanjavur Medical College and Hospital,Thanjavur,Medical Colleges,https://www.tmctnj.in/,www.tmctnj.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Theni Medical College and Hospital,Theni,Medical Colleges,https://tgmchen.ac.in/,tgmchen.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Thiruvallur Medical College and Hospital,Thiruvallur,Medical Colleges,https://gmcthiruvallur.ac.in,gmcthiruvallur.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Thiruvarur Medical College and Hospital,Thiruvarur,Medical Colleges,https://www.tmctvr.tn.gov.in,www.tmctvr.tn.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Thoothukudi Medical College and Hospital,Thoothukudi,Medical Colleges,,,low,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Tirunelveli Medical College and Hospital,Tirunelveli,Medical Colleges,https://tvmc.edu.in/,tvmc.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Tiruppur Medical College and Hospital,Tiruppur,Medical Colleges,https://gmchtiruppur.ac.in,gmchtiruppur.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Tiruvannamalai Medical College and Hospital,Thiruvannamalai,Medical Colleges,https://thiruvannamalaigovtmedcollege.ac.in/,thiruvannamalaigovtmedcollege.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Vellore Medical College and Hospital,Vellore,Medical Colleges,https://velloremedicalcollege.in/,velloremedicalcollege.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Villupuram Medical College and Hospital,Villupuram,Medical Colleges,,,low,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Government Virudhunagar Medical College and Hospital,Virudhunagar,Medical Colleges,https://www.gmcvirudhunagar.tn.gov.in,www.gmcvirudhunagar.tn.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
K.A.P.Viswanatham Government Medical College and Hospital,Trichy,Medical Colleges,https://kapvgmctry.ac.in/,kapvgmctry.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Kanyakumari Government Medical College and Hospital,Nagercoil,Medical Colleges,https://kgmc.ac.in/,kgmc.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Kilpauk Medical College and Hospital,Chennai,Medical Colleges,https://kilpaukmedicalcollege.ac.in/,kilpaukmedicalcollege.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Madras Medical College and Rajiv Gandhi General Hospital,Chennai,Medical Colleges,https://www.mmc.tn.gov.in/,www.mmc.tn.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Bharathidasan Institute of Management,Tiruchirappalli,Autonomous Institutes,https://bim.edu,bim.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Central Electrochemical Research Institute,Karaikudi,Autonomous Institutes,https://www.cecri.res.in,www.cecri.res.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Central Institute of Brackish Water Aquaculture,Chennai,Autonomous Institutes,https://ciba.res.in/,ciba.res.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Central Leather Research Institute,Chennai,Autonomous Institutes,https://www.clri.org/,www.clri.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Indian Institute of Food Processing Technology,Thanjavur,Autonomous Institutes,https://niftem-t.ac.in/,niftem-t.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Indian Institute of Handloom Technology,Salem,Autonomous Institutes,https://www.iihtsalem.edu.in/,www.iihtsalem.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Indian Institute of Industry Interaction Education & Research,Chennai,Autonomous Institutes,https://www.iiiier.org/,www.iiiier.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Institute of Mathematical Sciences,Chennai,Autonomous Institutes,https://www.imsc.res.in/,www.imsc.res.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Madras Institute of Development Studies,Chennai,Autonomous Institutes,https://www.mids.ac.in/,www.mids.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
National Institute of Fashion Technology,Chennai,Autonomous Institutes,https://www.nift.ac.in/chennai/,www.nift.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sardar Vallabhbhai Patel International School of Textiles & Management,Coimbatore,Autonomous Institutes,,,low,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Tamil Virtual Academy,Chennai,Autonomous Institutes,https://www.tamilvu.org/,www.tamilvu.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Agurchand Manmull Jain College,Chennai,Arts and Science Colleges,https://www.amjaincollege.edu.in/,www.amjaincollege.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Annai Teresa College of Education,Sivaganga,Arts and Science Colleges,https://annaiteresacollegeofedu.com/,annaiteresacollegeofedu.com,medium,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Ayya Nadar Janaki Ammal College,Sivakasi,Arts and Science Colleges,https://anjac.edu.in/,anjac.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Dr. MGR Janaki College of Arts and Science for Women,Chennai,Arts and Science Colleges,https://www.mgrjanaki.ac.in/,www.mgrjanaki.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Ethiraj College for Women,Chennai,Arts and Science Colleges,https://ethirajcollege.edu.in/,ethirajcollege.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Government Arts College, Karur",Karur,Arts and Science Colleges,https://gackarur.ac.in/,gackarur.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
ICAT Design & Media College,Chennai,Arts and Science Colleges,https://www.icat.ac.in/,www.icat.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
J.K.K.Nattraja College of Arts & Science,Namakkal,Arts and Science Colleges,https://cas.jkkn.ac.in/,cas.jkkn.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Jaya Group of Colleges,Chennai,Arts and Science Colleges,https://www.jayagc.org/,www.jayagc.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Kumaraguru College of Liberal Arts and Science,Coimbatore,Arts and Science Colleges,https://www.kclas.ac.in/,www.kclas.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Loyola College, Chennai",Chennai,Arts and Science Colleges,https://www.loyolacollege.edu/,www.loyolacollege.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Madras Christian College,Chennai,Arts and Science Colleges,https://mcc.edu.in/,mcc.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Madras School of Economics,Chennai,Arts and Science Colleges,https://mse.ac.in/,mse.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
PSG College of Arts and Science,Coimbatore,Arts and Science Colleges,https://www.psgcas.ac.in/,www.psgcas.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Presidency College, Chennai",Chennai,Arts and Science Colleges,https://www.presidencycollegechennai.ac.in/,www.presidencycollegechennai.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Ramakrishna Mission Vidyalaya, Coimbatore",Coimbatore,Arts and Science Colleges,https://srkv.org/,srkv.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Rathinam College of Arts and Science,Coimbatore,Arts and Science Colleges,https://rathinamcollege.ac.in/,rathinamcollege.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sri Parasakthi College for Women,Tirunelveli,Arts and Science Colleges,https://sriparasakthicollege.edu.in/,sriparasakthicollege.edu.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
The New College,Chennai,Arts and Science Colleges,https://thenewcollege.edu.in/,thenewcollege.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Vidhyaa Giri College of Arts and Science,Sivaganga,Arts and Science Colleges,https://vidhyaagiricollege.ac.in/,vidhyaagiricollege.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Women's Christian College, Chennai",Chennai,Arts and Science Colleges,https://wcc.edu.in/,wcc.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Adithya Institute of Technology,Coimbatore,Engineering Colleges (Affiliated),https://adithyatech.edu.in/,adithyatech.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Alagappa College of Technology,Chennai,Engineering Colleges (Affiliated),https://www.annauniv.edu/act/,www.annauniv.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Bannari Amman Institute of Technology,Erode,Engineering Colleges (Affiliated),https://www.bitsathy.ac.in/,www.bitsathy.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Bhajarang Engineering College,Thiruvallur,Engineering Colleges (Affiliated),https://bhajarang.com/,bhajarang.com,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Coimbatore Institute of Technology,Coimbatore,Engineering Colleges (Affiliated),https://cit.edu.in/,cit.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Dr. Sivanthi Aditanar College of Engineering,Thoothukudi,Engineering Colleges (Affiliated),https://drsacoe.org/,drsacoe.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
