University Name,City,Category,Website,Website Domain,Confidence,Source
Krishna Institute of Medical Sciences,Satara,Deemed Universities,https://kvv.edu.in/,kvv.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Symbiosis International,Pune,Deemed Universities,https://www.siu.edu.in/,www.siu.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Tata Institute of Fundamental Research,Mumbai,Deemed Universities,https://www.tifr.res.in/,www.tifr.res.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Tata Institute of Social Sciences,Mumbai,Deemed Universities,https://tiss.ac.in/,tiss.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
DY Patil Agriculture and Technical University,Talsande Kolhapur,Private Universities,https://www.dyp-atu.org/,www.dyp-atu.org,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Pillai University,Panvel,Private Universities,https://pillai.edu.in/,pillai.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Universal Ai University,Karjat,Private Universities,https://www.universalai.in/,www.universalai.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"All India Institute of Medical Sciences, Nagpur",Nagpur,Central Government Institutions,https://aiimsnagpur.edu.in/,aiimsnagpur.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Central Institute of Plastics Engineering and Technology,Chhatrapati Sambhaji Nagar,Central Government Institutions,https://www.cipet.gov.in/,www.cipet.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Central Institute of Plastics Engineering and Technology, Chandrapur",Chandrapur,Central Government Institutions,https://www.cipet.gov.in/centres/cipet-chandrapur/introduction.php,www.cipet.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Indian Institute of Information Technology, Nagpur",Nagpur,Central Government Institutions,https://iiitn.ac.in/,iiitn.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Indian Institute of Information Technology, Pune",Pune,Central Government Institutions,https://www.iiitp.ac.in/,www.iiitp.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Indian Institute of Management, Mumbai",Mumbai,Central Government Institutions,https://iimmumbai.ac.in/,iimmumbai.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Indian Institute of Management, Nagpur",Nagpur,Central Government Institutions,https://www.iimnagpur.ac.in/,www.iimnagpur.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Indian Institute of Science Education and Research,Pune,Central Government Institutions,https://www.iiserpune.ac.in/,www.iiserpune.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Indian Institute of Technology, Bombay",Mumbai,Central Government Institutions,https://www.iitb.ac.in/,www.iitb.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
National Fire Service College,Nagpur,Central Government Institutions,https://nfscnagpur.nic.in/,nfscnagpur.nic.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
National Institute of Electronics & Information Technology,Chhatrapati Sambhaji Nagar,Central Government Institutions,https://www.nielit.gov.in/aurangabad/index.php,www.nielit.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
National Power Training Institute,Nagpur,Central Government Institutions,https://npti.gov.in/en/nagpur,npti.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Visvesvaraya National Institute of Technology,Nagpur,Central Government Institutions,https://vnit.ac.in/,vnit.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"College of Engineering, Pune",Pune,Government Engineering Colleges,https://www.coeptech.ac.in/,www.coeptech.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government College of Engineering and Research, Avasari",Pune,Government Engineering Colleges,https://www.gcoeara.ac.in/,www.gcoeara.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government College of Engineering, Amravati",Amravati,Government Engineering Colleges,https://gcoea.ac.in/,gcoea.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government College of Engineering, Aurangabad",Aurangabad,Government Engineering Colleges,https://geca.ac.in/,geca.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government College of Engineering, Chandrapur",Chandrapur,Government Engineering Colleges,http://www.gcoec.ac.in/gcoec/,www.gcoec.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government College of Engineering, Jalgaon",Jalgaon,Government Engineering Colleges,https://gcoej.ac.in/,gcoej.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government College of Engineering, Nagpur",Nagpur,Government Engineering Colleges,https://gcoen.ac.in/,gcoen.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Shri Guru Gobind Singhji Institute of Engineering and Technology,Nanded,Government-Aided Engineering Colleges,https://sggs.ac.in/,sggs.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Veermata Jijabai Technological Institute,Mumbai,Government-Aided Engineering Colleges,https://vjti.ac.in/,vjti.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Walchand College of Engineering,Sangli,Government-Aided Engineering Colleges,https://walchandsangli.ac.in/,walchandsangli.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Department of Technology, Shivaji University",Kolhapur,University Managed Institutions,https://shivajiuniversity.org/,shivajiuniversity.org,medium,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Laxminarayan Institute of Technology,Nagpur,University Managed Institutions,https://litu.edu.in/,litu.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Usha Mittal Institute of Technology,Mumbai,University Managed Institutions,https://www.umit.ac.in/,www.umit.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Armed Forces Medical College,Pune,Medical Colleges,https://afmc.nic.in/,afmc.nic.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Bombay Hospital Institute of Medical Sciences,Mumbai,Medical Colleges,https://www.bombayhospitalacademics.com/BHIMS/index.php,www.bombayhospitalacademics.com,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Dr. Shankarrao Chavan Government Medical College,Nanded,Medical Colleges,https://www.drscgmcnanded.in/,www.drscgmcnanded.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Dr. Vaishampayan Memorial Medical College,Solapur,Medical Colleges,https://vmgmc.edu.in/,vmgmc.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
ESI-PGIMSR (Andheri),Mumbai,Medical Colleges,https://pgimsrmumbai.esic.gov.in/,pgimsrmumbai.esic.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government Medical College, Akola",Akola,Medical Colleges,https://www.gmcakola.in/,www.gmcakola.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government Medical College, Aurangabad",Aurangabad,Medical Colleges,https://gmcaurangabad.com/,gmcaurangabad.com,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government Medical College, Chandrapur",Chandrapur,Medical Colleges,https://gmcchandrapur.org/,gmcchandrapur.org,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government Medical College, Gondia",Gondia,Medical Colleges,https://gmcgondia.in/,gmcgondia.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government Medical College, Latur",Latur,Medical Colleges,https://www.vdgmclatur.org/,www.vdgmclatur.org,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government Medical College, Miraj",Sangli,Medical Colleges,https://www.gmcmiraj.edu.in/,www.gmcmiraj.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Government Medical College, Nagpur",Nagpur,Medical Colleges,https://gmcnagpur.org/,gmcnagpur.org,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,Mumbai,Medical Colleges,https://www.kem.edu/,www.kem.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
R.C.S.M. Govt Medical College and CPR Hospital,Kolhapur,Medical Colleges,https://rcsmgmc.ac.in/,rcsmgmc.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Rajiv Gandhi Medical College,Thane,Medical Colleges,https://rgmctmc.edu.in/,rgmctmc.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Shri Bhausaheb Hire Government Medical College,Dhule,Medical Colleges,https://sbhgmcdhule.org/,sbhgmcdhule.org,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Shri Vasantrao Naik Government Medical College,Yavatmal,Medical Colleges,https://www.vngmcytl.ac.in/,www.vngmcytl.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Swami Ramanand Teerth Rural Medical College,Ambajogai,Medical Colleges,https://www.srtrmca.org/,www.srtrmca.org,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Central Institute of Cotton Research,Nagpur,Agriculture / Research,https://cicr.icar.gov.in/,cicr.icar.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
National Research Centre for Citrus,Nagpur,Agriculture / Research,https://ccri.icar.gov.in/,ccri.icar.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Army Institute of Technology,Pune,Armed Force Academies,https://www.aitpune.com/,www.aitpune.com,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
Army Law College,Pune,Armed Force Academies,https://www.alcpune.com/,www.alcpune.com,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
College of Military Engineering,Pune,Armed Force Academies,https://cmepune.edu.in/,cmepune.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
National Defence Academy,Khadakwasla Pune,Armed Force Academies,https://nda.nic.in/,nda.nic.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Sainik School, Chandrapur",Chandrapur,Armed Force Academies,https://sainikschoolchandrapur.com/,sainikschoolchandrapur.com,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
"Sainik School, Satara",Satara,Armed Force Academies,https://www.sainiksatara.org/,www.sainiksatara.org,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
National School of Leadership,Pune,Other Institutions,https://nsl.ac.in/,nsl.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Maharashtra
