University Name,City,Category,Website,Website Domain,Confidence,Source
Maharishi Balmiki Sanskrit University,Kaithal,State Universities,https://mvsu.ac.in/,mvsu.ac.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Haryana
"National Institute of Ayurveda, Panchkula",Panchkula,State Universities,https://panchkula.nia.edu.in/,panchkula.nia.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Pandit Bhagwat Dayal Sharma University of Health Sciences,Rohtak,State Universities,http://www.uhsr.ac.in/,www.uhsr.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Pandit Deen Dayal Upadhayaya University of Health Sciences,Karnal,State Universities,http://pdduuhs.com/,pdduuhs.com,medium,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Shri Krishna AYUSH University,Kurukshetra,State Universities,https://skau.ac.in/,skau.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Sports University of Haryana,Sonipat,State Universities,https://www.suoh.ac.in/,www.suoh.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
State University of Performing And Visual Arts,Rohtak,State Universities,https://dlcsupva.ac.in/,dlcsupva.ac.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Haryana
"Amity University, Haryana",Gurgaon,Private Universities,https://www.amity.edu/gurugram/,www.amity.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Amrita Vishwa Vidyapeetham Haryana,Faridabad,Private Universities,https://www.amrita.edu/campus/faridabad/,www.amrita.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Ashoka University,Sonipat,Private Universities,https://www.ashoka.edu.in/,www.ashoka.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
BML Munjal University,Gurugram,Private Universities,https://www.bmu.edu.in/,www.bmu.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Baba Mast Nath University,Rohtak,Private Universities,https://www.bmu.ac.in/,www.bmu.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
GD Goenka University,Gurgaon,Private Universities,https://www.gdgoenkauniversity.com/,www.gdgoenkauniversity.com,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Geeta University,Panipat,Private Universities,https://geetauniversity.edu.in/,geetauniversity.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
IILM University,Gurugram,Private Universities,https://iilm.edu/gurugram/,iilm.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Jagan Nath University,Bahadurgarh,Private Universities,https://www.jagannathuniversityncr.ac.in/,www.jagannathuniversityncr.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Lingaya's University,Faridabad,Private Universities,https://www.lingayasvidyapeeth.edu.in/,www.lingayasvidyapeeth.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
MVN University,Palwal,Private Universities,https://www.mvn.edu.in/,www.mvn.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Manav Rachna International Institute of Research and Studies,Faridabad,Private Universities,https://manavrachna.edu.in/,manavrachna.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Manav Rachna University,Faridabad,Private Universities,https://mru.edu.in/,mru.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
NIILM University,Kaithal,Private Universities,https://www.niilmuniversity.ac.in/,www.niilmuniversity.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
O. P. Jindal Global University,Sonipat,Private Universities,https://jgu.edu.in/,jgu.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
PDM University,Bahadurgarh,Private Universities,https://www.pdm.ac.in/,www.pdm.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Rishihood University,Sonipat,Private Universities,https://rishihood.edu.in/,rishihood.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
"SRM University, Haryana",Sonipat,Private Universities,https://srmuniversity.ac.in/,srmuniversity.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Sanskaram University,Jhajjar,Private Universities,https://sanskaramuniversity.ac.in/,sanskaramuniversity.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Starex University,Gurgaon,Private Universities,https://www.starexuniversity.com/,www.starexuniversity.com,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Sushant University,Gurgaon,Private Universities,https://sushantuniversity.edu.in/,sushantuniversity.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
The NorthCap University,Gurgaon,Private Universities,https://www.ncuindia.edu/,www.ncuindia.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
World University of Design,Sonipat,Private Universities,https://worlduniversityofdesign.ac.in/,worlduniversityofdesign.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
"Baba Khetanath Government Ayurvedic College & Hospital, Narnaul",Mahendragarh,AYUSH Colleges,https://bkngachnnl.com/,bkngachnnl.com,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
"Shri Krishna Government Ayurvedic College & Hospital, Kurukshetra",Kurukshetra,AYUSH Colleges,https://skau.ac.in/,skau.ac.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Shri Maru Singh Memorial Mahila Ayurvedic College,Sonipat,AYUSH Colleges,http://bpsmv.ac.in/,bpsmv.ac.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Ch. Ranbir Singh State Institute of Engineering & Technology,Jhajjar,Engineering Colleges,http://crssietjhajjar.ac.in/,crssietjhajjar.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
Chaudhary Devi Lal Memorial Government Engineering College,Sirsa,Engineering Colleges,https://cdlsiet.ac.in/,cdlsiet.ac.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Haryana
"State Institute of Engineering & Technology, Nilokheri",Karnal,Engineering Colleges,https://gecnilokheri.ac.in/,gecnilokheri.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
"State Institute of Engineering & Technology, Rewari",Rewari,Engineering Colleges,https://rbssietrewari.ac.in/,rbssietrewari.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
"University Institute of Engineering and Technology, Kurukshetra University",Kurukshetra,Engineering Colleges,https://www.uietkuk.ac.in/,www.uietkuk.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Haryana
