University Name,City,Category,Website,Website Domain,Confidence,Source
People's University,Bhopal,Universities,https://www.peoplesuniversity.edu.in/,www.peoplesuniversity.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Raja Mansingh Tomar Music & Arts University,Gwalior,Universities,https://rmtmusicandartsuniversity.com/,rmtmusicandartsuniversity.com,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Rajmata Vijayaraje Scindia Krishi Vishwavidyalaya,Gwalior,Universities,https://www.rvskvv.net/,www.rvskvv.net,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Rani Awantibai Lodhi University,Sagar,Universities,https://ralvv.mp.gov.in/,ralvv.mp.gov.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Rani Durgavati University,Jabalpur,Universities,https://www.rdunijbpin.org/,www.rdunijbpin.org,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Sardar Patel University Balaghat,Balaghat,Universities,https://spubgt.ac.in/,spubgt.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Sarvepalli Radhakrishnan University,Bhopal,Universities,https://www.srku.edu.in/,www.srku.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Shri Vaishnav Vidyapeeth Vishwavidyalaya,Indore,Universities,https://www.svvv.edu.in/,www.svvv.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Sri Satya Sai University of Technology & Medical Sciences,Sehore,Universities,https://www.sssutms.com/,www.sssutms.com,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Swami Vivekanand University,Sagar,Universities,https://www.svnuniversity.co.in/,www.svnuniversity.co.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Techno Global University,Sironj,Universities,https://www.technoglobaluniversitysironjmp.com/,www.technoglobaluniversitysironjmp.com,low,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Vikrant University,Gwalior,Universities,https://vikrantuniversity.ac.in/,vikrantuniversity.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Deemed Universities,http://iiitm.ac.in/,iiitm.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
"Indian Institute of Information Technology, Design and Manufacturing",Jabalpur,Deemed Universities,https://www.iiitdmj.ac.in/,www.iiitdmj.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Lakshmibai National University of Physical Education,Gwalior,Deemed Universities,https://www.lnipe.edu.in/,www.lnipe.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Sanchi University of Buddhist-Indic Studies,Sanchi,Deemed Universities,https://www.sanchiuniv.edu.in/,www.sanchiuniv.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Government Science College,Jabalpur,Autonomous Institutions,https://sciencecollegejabalpur.ac.in/,sciencecollegejabalpur.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Government Thakur Ranmat Singh College,Rewa,Autonomous Institutions,https://trscollegerewa.org/,trscollegerewa.org,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Holkar Science College,Indore,Autonomous Institutions,https://collegeholkar.org/,collegeholkar.org,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Indian Institute of Forest Management,Bhopal,Autonomous Institutions,https://iifm.ac.in/,iifm.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Indian Institute of Management Indore,Indore,Autonomous Institutions,https://iimidr.ac.in/,iimidr.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Indian Institute of Science Education and Research,Bhopal,Autonomous Institutions,https://www.iiserb.ac.in/,www.iiserb.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Indian Institute of Technology Indore,Indore,Autonomous Institutions,https://www.iiti.ac.in/,www.iiti.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Indian Institute of Tourism and Travel Management,Gwalior,Autonomous Institutions,https://iittm.ac.in/,iittm.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
National Institute of Technical Teacher's Training and Research,Bhopal,Autonomous Institutions,https://nitttrbpl.ac.in/,nitttrbpl.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
School of Planning and Architecture,Bhopal,Autonomous Institutions,https://spabhopal.ac.in/,spabhopal.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Shri Govindram Seksaria Institute of Technology and Science,Indore,Autonomous Institutions,https://www.sgsits.ac.in/,www.sgsits.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
Xavier Institute of Development Action and Studies,Jabalpur,Autonomous Institutions,https://www.xidas.in/,www.xidas.in,high,wikipedia:List_of_institutions_of_higher_education_in_Madhya_Pradesh
